id,aligned_id,line,catalogue_id,work_id
293,293,"I don’t know whether the captain suspected anything of my lugubrious project or whether my father had put him on the alert, but I do know that he never took his eyes off me, called to me everywhere. When he couldn’t be with me he brought me to his wife. The woman was almost always on a low couch, coughing a lot, and promising to show me the sights in Lisbon. She wasn’t thin, she was transparent. It was impossible to know why she didn’t die from one moment to the next. The captain pretended not to believe in her approaching death, perhaps to deceive himself. I didn’t know or think anything. What did the fate of a tubercular woman in the middle of the ocean matter to me? The world for me was Marcela.",17,RO005TR03
294,294,"Once, after a week had passed, I thought it a propitious time to die. I went cautiously up on deck, but I found the captain standing beside the rail with his eyes fixed on the horizon.",17,RO005TR03
295,295,“Expecting a storm?” I asked.,17,RO005TR03
296,296,"“No,” he replied, shivering. “No, I was only admiring the splendor of the night. Take a look. It’s celestial!”",17,RO005TR03
297,297,"The style didn’t fit the person, rather crude and a stranger to recherché expressions. I stared at him. He seemed to be savoring my surprise. After a few seconds he took my hand and pointed to the moon, asking me why I wasn’t writing an ode to the night. I replied that I wasn’t a poet. The captain snorted something, took two steps, put his hand in his pocket, took out a piece of crumpled paper, and then, by the light of a lantern, he read a Horacian ode on the freedom of maritime life. It was his poetry.",17,RO005TR03
298,298,“What do you think?”,17,RO005TR03
299,299,"I can’t remember what I told him, but I do remember that he took my hand with a great deal of strength and a great amount of thanks. Right after that he recited two sonnets for me. He was going to recite another when they came to get him for his wife.",17,RO005TR03
300,300,"“I’ll be right there,” he said and he recited the third sonnet for me, slowly, with love.",17,RO005TR03
301,301,"I was left alone, but the captain’s muse had swept away all evil thoughts from my spirit. I preferred going to sleep, which is an interim way of dying. The following day we awakened in the midst of a storm that put fear into everyone except the madman. He started leaping about saying that his daughter was sending for him in a brougham. The death of a daughter had been the cause of his madness. No, I’ll never forget the hideous figure of the poor man in the midst of the tumult of the people and the howls of the hurricane, humming and dancing, his eyes bulging from his pale face, his hair bristly and long.",17,RO005TR03
302,302,"Sometimes he would stop, lift up his bony hands, make crosses with his fingers, then a checkerboard, then some rings, and he laughed a lot, desperately. His wife could no longer take care of him; given over to the terror of death, she was praying to all the saints in heaven for herself. Finally the storm abated. I must confess that it was an excellent diversion from the tempest in my heart. I, who’d thought about going to meet death, didn’t dare look it in the eye when it came to meet me.",17,RO005TR03
303,303,"The captain asked me if I’d been afraid, if I’d felt threatened, if I hadn’t found the spectacle sublime. Ail of that with the interest of a friend. Naturally, the conversation turned to life at sea. The captain asked me if I liked piscatorial idylls. I answered ingenuously that I didn’t know what they were.",17,RO005TR03
304,304,"“You’ll see,” he replied.",17,RO005TR03
305,305,"And he recited a little poem for me, then, another—an eclogue—and finally five sonnets, with which he capped literary confidence for that day. The following day, before reciting anything, the captain explained to me that only because of the gravest reasons had he embraced the maritime profession, because his grandmother had wanted him to be a priest and, indeed, he’d had some schooling in Latin. He didn’t get to be a priest but he never stopped being a poet, which was his natural vocation.",17,RO005TR03
306,306,"In order to prove it he immediately recited for me, in person, a hundred lines. I noticed one phenomenon: the gestures he used were such that they made me laugh once. But the captain, as he recited, looked so deep inside himself that he didn’t see or hear anything.",17,RO005TR03
307,307,"The days passed, and the waves, and the poetry, and with them the life of his wife was also passing. She wasn’t for long. One day, right after lunch, the captain told me that the sick woman might not last the week.",17,RO005TR03
308,308,“So soon!” I exclaimed.,17,RO005TR03
309,309,“She had a very bad night.”,17,RO005TR03
310,310,"I went to see her. She was almost moribund, really, but she still talked about resting in Lisbon a few days before going to Coimbra with me, because it was her proposal to take, me to the university, I left her, disconsolate, and went to find her husband, who was looking at the waves as they came to die against the hull of the ship, and I tried to console him. He thanked me, told me the tale of their love, praised his wife’s fidelity and dedication, remembered the verses he’d written for her, recited them to me. At that point they came from her to get him. We both ran. It was a crisis. That day and the following one were cruel. The third was the day of her death. I fled from the sight, it was repugnant to me. A half hour later I found the captain sitting on a pile of hawsers, his head in his hands. I said some things to comfort him.",17,RO005TR03
